,Unnamed: 0.1,subject,object,new_relation
18253140,517,impact,impact,gene_gene
18255650,990,inoculation,infection,treat_procedure_disease
18255658,998,inoculation,acute infection,treat_procedure_disease
18255680,1020,encephalitis,meningitis,disease_disease
18255681,1021,encephalitis,meningitis,disease_disease
18255688,1028,encephalitis,brain,disease_disease
18256337,422,virus,expression,disease_treat_procedure
18256876,961,triage,administration,treat_procedure_treat_procedure
18257040,1125,virus,coronavirus,disease_disease
18259231,37,dysfunction,relapse,disease_disease
18260537,1343,encephalomyelitis,disease,disease_disease
18261210,2016,perforin,induction,gene_treat_procedure
18261219,2025,perforin,induction,gene_treat_procedure
18261225,2031,perforin,induction,gene_treat_procedure
18261858,2664,plasma exchange,presence,treat_procedure_treat_procedure
18262691,3497,treatment,antibody,treat_procedure_gene
18263465,736,surgery,repair,treat_procedure_treat_procedure
18263469,740,surgery,therapy,treat_procedure_treat_procedure
18264962,1112,she,cough,gene_symptom
18264974,1124,he,dyspnea,disease_symptom
18264994,1144,he,dyspnea on exertion,disease_symptom
18265011,1161,he,dyspnea on exertion,disease_symptom
18265020,1170,he,dyspnea,disease_symptom
18265141,14,she,dyspnea,gene_symptom
18265476,349,presence,airspace consolidation,treat_procedure_disease
18265569,442,interstitial pneumonia,lung fibrosis,disease_disease
18266678,1551,me,animal model,disease_species
18271739,234,infection,infectious disease,disease_disease
18271740,235,infection,disease,disease_disease
18273494,740,inclusion,release,gene_treat_procedure
18278533,193,infection,change,disease_treat_procedure
18280443,54,treatment,illness,treat_procedure_symptom
18280446,57,treatment,illness,treat_procedure_symptom
18283251,1142,virus,detected,disease_treat_procedure
18285189,1301,epizootic hematopoietic necrosis virus,ranaviruses,disease_disease
18285405,1517,fish,disease,gene_disease
18285661,1773,betanodavirus,virus,disease_disease
18285669,1781,infectious haematopoietic necrosis virus,viral haemorrhagic septicaemia,disease_disease
18285734,1846,virus,acute disease,disease_disease
18285736,1848,virus,systemic disease,disease_disease
18285737,1849,virus,disease,disease_disease
18287709,1309,disease,infection,disease_disease
18289568,210,pneumonia,acute respiratory distress syndrome,disease_disease
18290399,1041,immunotherapy,dysfunction,treat_procedure_disease
18290493,1135,application,rheumatoid arthritis,treat_procedure_disease
18292135,1075,coronavirus,severe acute respiratory syndrome,disease_disease
18292142,1082,coronavirus,syndrome,disease_disease
18294102,1338,infection,detected,disease_treat_procedure
18295472,982,rhinovirus,detected,disease_treat_procedure
18295491,1001,enterovirus,detected,disease_treat_procedure
18297520,1438,treatment,aim,treat_procedure_gene
18297559,1477,she,illness,gene_symptom
18297623,1541,she,treatment,gene_treat_procedure
18297728,1646,leucopenia,coagulopathy,disease_disease
18298149,388,fever,diarrhoea,symptom_symptom
18298154,393,fever,dyspnoea,symptom_symptom
18298173,412,fever,diarrhoea,symptom_symptom
18298177,416,fever,diarrhoea,symptom_symptom
18298178,417,fever,diarrhoea,symptom_symptom
18298358,597,pneumonia,cough,disease_symptom
18298586,825,respiratory failure,increased work of breathing,disease_symptom
18299240,141,treatment,am,treat_procedure_disease
18299657,558,sneezing,particle,symptom_gene
18301711,1196,gastroenteritis,diarrhea,disease_symptom
18305615,197,virus,detected,disease_treat_procedure
18307069,261,organ donation,transplantation,treat_procedure_treat_procedure
18307770,962,virus,coronavirus,disease_disease
18307774,966,virus,coronavirus,disease_disease
18308636,1828,rhinorrhea,anorexia,symptom_disease
18308637,1829,rhinorrhea,anorexia,symptom_disease
18310361,676,treat,prevention,treat_procedure_treat_procedure
18311245,414,presence,parsnip yellow fleck virus,treat_procedure_disease
18312424,164,infection,serum,disease_gene
18312436,176,infection,serum,disease_gene
18313251,991,face,mask,disease_gene
18313803,1543,airway management,intubation,treat_procedure_treat_procedure
18313804,1544,airway management,tracheal intubation,treat_procedure_treat_procedure
18316974,1432,virus,detected,disease_treat_procedure
18317731,2189,rotavirus,detected,disease_treat_procedure
18317772,2230,chicken parvovirus,detected,disease_treat_procedure
18317991,2449,rotavirus,detected,disease_treat_procedure
18318018,2476,virus,detected,disease_treat_procedure
18318116,2574,respiratory disorder,pneumonia,disease_disease
18318146,2604,respiratory disorder,coronavirus,disease_disease
18318155,2613,disorder,pneumonia,disease_disease
18318156,2614,disorder,coronavirus,disease_disease
18318853,654,pneumonia,acute respiratory distress syndrome,disease_disease
18318856,657,pneumonia,respiratory distress syndrome,disease_disease
18318857,658,pneumonia,respiratory distress syndrome,disease_disease
18318864,665,pneumonia,respiratory distress syndrome,disease_disease
18318868,669,pneumonia,acute respiratory distress syndrome,disease_disease
18318880,681,pneumonia,acute respiratory distress syndrome,disease_disease
18319740,1541,virus,presence,disease_treat_procedure
18319759,1560,virus,presence,disease_treat_procedure
18320216,269,coronavirus,herpesvirus,disease_disease
18320219,272,bovine coronavirus,bovine herpesvirus,disease_disease
18320227,280,coronavirus,bovine herpesvirus,disease_disease
18320228,281,coronavirus,bovine herpesvirus,disease_disease
18320230,283,bovine coronavirus,herpesvirus,disease_disease
18320231,284,coronavirus,herpesvirus,disease_disease
18320901,954,infection,disease,disease_disease
18320919,972,infection,disease,disease_disease
18321285,13,inoculation,virus,treat_procedure_disease
18321333,61,expression,expression,treat_procedure_treat_procedure
18321341,69,expression,expression,treat_procedure_treat_procedure
18324090,848,biliary glycoprotein,carcinoembryonic antigen,gene_gene
18324127,885,fusion,envelope,treat_procedure_gene
18324131,889,fusion,viral envelope,treat_procedure_gene
18324149,907,cell type,astrocyte,gene_gene
18324179,937,coronaviruses,expression,disease_treat_procedure
18324191,949,infection,past,disease_gene
18324460,1218,reduction,virus infection,treat_procedure_disease
18324526,1284,reduction,detected,treat_procedure_treat_procedure
18325650,1027,fever,cough,symptom_symptom
18325651,1028,fever,cough,symptom_symptom
18326983,903,grid,set,gene_gene
18327080,1000,influenza,virus,disease_disease
18327115,1035,rhinovirus,detected,disease_treat_procedure
18327343,65,stimulation,sarcoidosis,treat_procedure_disease
18327880,602,protein,nucleus,gene_gene
18327900,622,protein,nucleus,gene_gene
18329050,489,inoculation,application,treat_procedure_treat_procedure
18329276,715,resuscitation,same,treat_procedure_disease
18332233,1610,detection,serum,treat_procedure_gene
18332415,1792,infection,detected,disease_treat_procedure
18333166,432,treatment,vector,treat_procedure_species
18338906,666,manipulation,infection,treat_procedure_disease
18338909,669,manipulation,viral infection,treat_procedure_disease
18338910,670,manipulation,infection,treat_procedure_disease
18338911,671,manipulation,viral infection,treat_procedure_disease
18339040,800,expression,infection,treat_procedure_disease
18339138,898,expression,viral infection,treat_procedure_disease
18342490,826,aim,intervention,gene_treat_procedure
18342962,1298,vaccination,influenza,treat_procedure_disease
18342963,1299,vaccination,influenza,treat_procedure_disease
18343012,1348,vaccination,influenza,treat_procedure_disease
18344267,882,virus,detected,disease_treat_procedure
18344493,1108,virus,detected,disease_treat_procedure
18344568,1183,virus,detected,disease_treat_procedure
18344642,1257,virus,detected,disease_treat_procedure
18344768,1383,virus,detected,disease_treat_procedure
18344911,1526,rhinovirus,virus,disease_disease
18344952,1567,bocavirus,rhinovirus,disease_disease
18344963,1578,bocavirus,rhinovirus,disease_disease
18345055,1670,bocavirus,infection,disease_disease
18345061,1676,bocavirus,respiratory infection,disease_disease
18345063,1678,bocavirus,upper respiratory infection,disease_disease
18347260,89,pulmonary atresia,surgery,disease_treat_procedure
18351632,1087,step,genome,gene_gene
18352445,413,embolizations,stroke,treat_procedure_disease
18354432,685,pneumonia,coronavirus,disease_disease
18354932,1185,fever,diarrhea,symptom_symptom
18356408,874,sepsis,sepsis,disease_disease
18357953,476,epidemic encephalitis,disease,disease_disease
18357956,479,sleeping sickness,disease,disease_disease
18357959,482,lethargic encephalitis,disease,disease_disease
18357960,483,sickness,disease,symptom_disease
18357961,484,sickness,disease,symptom_disease
18357969,492,encephalitis,disease,disease_disease
18358376,899,detection,isolation,treat_procedure_treat_procedure
18359903,240,rhinovirus,parainfluenza 4,disease_disease
18359905,242,rhinovirus,severe acute respiratory syndrome coronavirus,disease_disease
18359910,247,rhinovirus,severe acute respiratory syndrome coronavirus,disease_disease
18359917,254,rhinovirus,parainfluenza 4,disease_disease
18363856,1766,liver,body,disease_gene
18364682,497,sterilization,hysterectomy,treat_procedure_treat_procedure
18364697,512,abstinence,contraception,treat_procedure_treat_procedure
18365107,15,abstinence,contraception,treat_procedure_treat_procedure
18369662,29,isolation,quarantine,treat_procedure_treat_procedure
18370760,1127,inoculation,infection,treat_procedure_disease
18370761,1128,inoculation,laparotomy,treat_procedure_treat_procedure
18374161,965,virus,cell associated,disease_gene
18375063,1867,virus,cell,disease_gene
18375631,527,disease,syndrome,disease_disease
18375641,537,disease,severe acute respiratory syndrome,disease_disease
18376204,1100,treatment,sepsis,treat_procedure_disease
18376720,71,he,weak,disease_symptom
18376722,73,he,weak,disease_symptom
18377726,1077,muscle twitching,spasm,symptom_gene
18377742,1093,muscle twitching,spasm,symptom_gene
18377824,1175,hypocalcemia,disease,disease_disease
18381049,1075,intervention,cataract surgery,treat_procedure_treat_procedure
18384591,3522,clearance,influenza virus,treat_procedure_disease
18384824,3755,impact,past,gene_gene
18389281,16,virus,virus,disease_disease
18391171,663,aim,impact,gene_gene
18391181,673,aim,impact,gene_gene
18391559,1051,she,step,gene_gene
18393342,1018,gene,chromosome 5,gene_gene
18393499,1175,isolation,map,treat_procedure_gene
18394206,268,cardiac arrest,mechanical ventilation,disease_treat_procedure
18394684,746,therapy,virus infection,treat_procedure_disease
18394691,753,antiviral therapy,virus infection,treat_procedure_disease
18395122,1184,isolation,diarrhea,treat_procedure_symptom
18395848,112,virus,coronavirus,disease_disease
18395854,118,enveloped virus,coronavirus,disease_disease
18396037,301,protein,soluble fraction,gene_gene
18397693,937,viremia,transplantation,disease_treat_procedure
18397705,949,viremia,detected,disease_treat_procedure
18397926,1170,immunosuppressive therapy,retroviral infection,treat_procedure_disease
18397927,1171,immunosuppressive therapy,infection,treat_procedure_disease
18397929,1173,therapy,retroviral infection,treat_procedure_disease
18397932,1176,therapy,infection,treat_procedure_disease
18397945,1189,infiltration,pancreas,treat_procedure_disease
18398759,2003,gap,gap,gene_gene
18399652,776,presence,middle ear,treat_procedure_disease
18400010,1134,facial paralysis,ear disease,disease_disease
18400031,1155,peripheral facial paralysis,ear disease,symptom_disease
18400035,1159,facial paralysis,ear disease,disease_disease
18400052,1176,peripheral facial paralysis,ear disease,symptom_disease
18400316,1440,tracheostomy,procedure,treat_procedure_treat_procedure
18400998,540,induction,harvest,treat_procedure_treat_procedure
18402432,1090,virus,respiratory disease,disease_disease
18402442,1100,virus,disease,disease_disease
18402460,1118,virus,illness,disease_symptom
18402556,1214,ribosome,target cell,gene_gene
18402658,1316,virus,cell,disease_gene
18405552,323,infectious disease,smallpox,disease_disease
18405556,327,disease,smallpox,disease_disease
18406444,154,disease,find,disease_gene
18406445,155,disease,find,disease_gene
18409350,1224,fever,lethargy,symptom_symptom
18409354,1228,fever,lethargy,symptom_symptom
18409361,1235,fever,lethargy,symptom_symptom
18409373,1247,fever,lethargy,symptom_symptom
18409377,1251,influenza virus,fever,disease_symptom
18409380,1254,fever,lethargy,symptom_symptom
18409399,1273,fever,lethargy,symptom_symptom
18409403,1277,fever,lethargy,symptom_symptom
18409651,1525,antibody,monoclonal antibody,gene_drug
18409674,1548,antibody,monoclonal antibody,gene_drug
18409708,1582,antibody,monoclonal antibody,gene_drug
18409731,1605,antibody,antibody,gene_gene
18409750,1624,antibody,antibody,gene_gene
18409759,1633,antibody,antibody,gene_gene
18409775,1649,antibody,antibody,gene_gene
18409788,1662,antibody,monoclonal antibody,gene_drug
18409794,1668,antibody,monoclonal antibody,gene_drug
18409822,1696,antibody,antibody,gene_gene
18409832,1706,antibody,antibody,gene_gene
18409849,1723,antibody,monoclonal antibody,gene_drug
18410493,495,treatment,treatment,treat_procedure_treat_procedure
18410768,770,treatment,viremia,treat_procedure_disease
18411951,445,drug,drug,drug_drug
18411973,467,drug,drug,drug_drug
18412924,1418,chemotherapy,avian flu,treat_procedure_disease
18413064,1558,chemotherapy,flu,treat_procedure_disease
18415532,2187,aim,set,gene_gene
18415806,2461,matrix,enlarged,treat_procedure_treat_procedure
18416110,0,infection,baculovirus,disease_disease
18417485,72,presence,release,treat_procedure_treat_procedure
18417506,93,presence,release,treat_procedure_treat_procedure
18417519,106,presence,release,treat_procedure_treat_procedure
18418158,745,coinfection,herpesviruses,disease_disease
18419398,789,viral genome,cell,gene_gene
18419407,798,genome,cell,gene_gene
18419439,830,cell,fever,gene_symptom
18419560,951,drug,reduction,drug_treat_procedure
18419606,997,drug,reduction,drug_treat_procedure
18421537,132,presence,presence,treat_procedure_treat_procedure
18421928,523,serum,light,gene_gene
18421942,537,serum,light,gene_gene
18423348,1943,virus,detected,disease_treat_procedure
18423381,8,human metapneumovirus,detected,disease_treat_procedure
18423384,11,detected,detection,treat_procedure_treat_procedure
18423388,15,metapneumovirus,detected,disease_treat_procedure
18425490,474,type,set,gene_gene
18427171,866,arteriviruses,herpesviruses,disease_disease
18427179,874,arteriviruses,tymoviruses,disease_disease
18427192,887,arteriviruses,tymoviruses,disease_disease
18427201,896,arteriviruses,herpesviruses,disease_disease
18427202,897,arteriviruses,tymoviruses,disease_disease
18427213,908,arteriviruses,herpesviruses,disease_disease
18428058,1753,reduction,expression,treat_procedure_treat_procedure
18429702,1040,release,step,treat_procedure_gene
18429949,177,impact,detection,gene_treat_procedure
18433200,1149,virus,diarrhea,disease_symptom
18433203,1152,virus,severe diarrhea,disease_symptom
18433237,1186,virus,watery diarrhea,disease_symptom
18433328,1277,infection,serum,disease_gene
18433334,1283,oral infection,serum,disease_gene
18433395,1344,vaccination,diarrhea,treat_procedure_symptom
18439163,1103,virus,cell,disease_gene
18439194,1134,envelope,intervention,gene_treat_procedure
18439714,452,n,n,treat_procedure_treat_procedure
18440160,898,condition,u,disease_disease
18440164,902,condition,u,disease_disease
18441702,1019,enteritis,diarrhoea,disease_symptom
18441864,1181,virus,infection,disease_disease
18441869,1186,virus,infection,disease_disease
18441870,1187,virus,infection,disease_disease
18441871,1188,virus,infection,disease_disease
18445647,607,dysfunction,dysfunction,disease_disease
18445696,656,dysfunction,dysfunction,disease_disease
18445715,675,dysfunction,dysfunction,disease_disease
18445752,712,dysfunction,dysfunction,disease_disease
18445771,731,dysfunction,dysfunction,disease_disease
18446155,1115,clearance,rhinosinusitis,treat_procedure_disease
18446157,1117,clearance,chronic rhinosinusitis,treat_procedure_disease
18446830,325,expression,reduction,treat_procedure_treat_procedure
18446841,336,expression,reduction,treat_procedure_treat_procedure
18449098,442,he,treatment,disease_treat_procedure
18450787,709,infection,disease,disease_disease
18450979,901,enteric coronavirus,coronavirus,disease_disease
18450986,908,coronavirus,coronavirus,disease_disease
18451019,941,infection,ferret coronavirus,disease_disease
18452414,732,disease,bar,disease_gene
18452809,1127,fever,diarrhea,symptom_symptom
18452813,1131,fever,diarrhea,symptom_symptom
18452834,1152,he,fever,disease_symptom
18453212,43,virus particle,endosomes,gene_gene
18453215,46,virus particle,endosomes,gene_gene
18453265,96,endosomes,release,gene_treat_procedure
18454003,834,endosomes,endosomes,gene_gene
18454010,841,endosomes,endosomes,gene_gene
18454124,955,virus particle,endosome,gene_gene
18454421,1252,task,nucleus,gene_gene
18454667,1498,fusion,release,treat_procedure_treat_procedure
18454669,1500,fusion,release,treat_procedure_treat_procedure
18457988,27,pneumothorax,rare,disease_gene
18458292,331,infection,viremia,disease_disease
18466240,1297,angiotensinogen,renin,gene_gene
18466386,1443,hypertension,pulmonary fibrosis,disease_disease
18467908,2965,presence,detected,treat_procedure_treat_procedure
18469122,216,guidance,infection,treat_procedure_disease
18471830,2924,vaccination,prevention,treat_procedure_treat_procedure
18472224,322,virus,detected,disease_treat_procedure
18473318,1416,rhinovirus,coronavirus,disease_disease
18473320,1418,rhinovirus,coronavirus,disease_disease
18473322,1420,rhinovirus,coronavirus,disease_disease
18473323,1421,rhinovirus,coronavirus,disease_disease
18473330,1428,rhinovirus,coronavirus,disease_disease
18476056,287,high temperature,fever,symptom_symptom
18476089,320,virus,disease,disease_disease
18476116,347,high temperature,fever,symptom_symptom
18476362,593,cirrhosis,chronic liver disease,disease_disease
18476893,275,neutrophilia,expression,disease_treat_procedure
18477238,620,cardiovascular disease,disease,disease_disease
18477374,756,disease,disease,disease_disease
18477394,776,cardiovascular disease,disease,disease_disease
18477395,777,disease,disease,disease_disease
18478513,1895,expression,end,treat_procedure_gene
18479013,2395,change,fever,treat_procedure_symptom
18480526,1400,lipid raft,fate,gene_gene
18481321,2195,expression,expression,treat_procedure_treat_procedure
18481323,2197,expression,expression,treat_procedure_treat_procedure
18481805,325,virus,cell,disease_gene
18481817,337,virus,cell,disease_gene
18482001,521,stimulation,cytoplasm,treat_procedure_gene
18482002,522,stimulation,cytoplasm,treat_procedure_gene
18482535,1055,monolayer,fixation,drug_treat_procedure
18482542,1062,monolayer,fixation,drug_treat_procedure
18484581,1172,guidance,infection prevention,treat_procedure_treat_procedure
18485622,361,consolidation,disease progression,disease_disease
18489166,823,antibody,antibody,gene_gene
18489353,67,drug therapy,treatment,treat_procedure_treat_procedure
18494505,1582,feline infectious peritonitis virus,diarrhea,disease_symptom
18494512,1589,feline infectious peritonitis virus,diarrhea,disease_symptom
18495014,308,expression,hypertension,treat_procedure_disease
18495039,333,expression,hypertension,treat_procedure_disease
18496939,2233,virus,body,disease_gene
18496972,2266,virus,vagina,disease_disease
18498207,1190,expression,expression,treat_procedure_treat_procedure
18498350,1333,expression,expression,treat_procedure_treat_procedure
18500501,1014,fusion,prophylaxis,treat_procedure_treat_procedure
18500508,1021,fusion,prophylaxis,treat_procedure_treat_procedure
18501181,428,pericytes,disease,gene_disease
18501559,806,protein,detected,gene_treat_procedure
18501646,893,expression,u,treat_procedure_disease
18501761,1008,protein,detected,gene_treat_procedure
18505052,704,procedure,detection,treat_procedure_treat_procedure
18505148,800,lung,pneumonia,disease_disease
18505751,1403,vaccination,influenza,treat_procedure_disease
18505898,1550,antibody,antibody,gene_gene
18505904,1556,antibody,antibody,gene_gene
18505940,1592,presence,impact,treat_procedure_gene
18505977,1629,pig,pen,gene_gene
18508315,441,release,elevation,treat_procedure_treat_procedure
18509896,2022,treatment,respiratory failure,treat_procedure_disease
18510052,52,detection,presence,treat_procedure_treat_procedure
18510055,55,detection,presence,treat_procedure_treat_procedure
18511303,1303,illness,severe acute respiratory syndrome,symptom_disease
18511328,1328,illness,syndrome,symptom_disease
18511637,246,acute infection,virus,disease_disease
18511641,250,infection,virus,disease_disease
18514547,2016,release,disease,treat_procedure_disease
18518207,1055,impact,light,gene_gene
18518992,112,damage,infiltration,gene_treat_procedure
18520493,1613,presence,detected,treat_procedure_treat_procedure
18520649,1769,respiratory virus,detected,disease_treat_procedure
18522006,766,sex,osteoporosis,gene_disease
18522080,840,insulin injection,primary treatment,drug_treat_procedure
18522088,848,insulin injection,treatment,drug_treat_procedure
18523497,855,subacute sclerosing panencephalitis,rubeola,disease_disease
18523573,931,mouse hepatitis virus,coronavirus,disease_disease
18523581,939,virus,infection,disease_disease
18524578,316,brain,brain,disease_disease
18524579,317,brain,la,disease_gene
18525757,1495,disease,virus,disease_disease
18531596,1197,sac,cavity,disease_disease
18531599,1200,sac,cavity,disease_disease
18531680,1281,syndrome,infection,disease_disease
18535401,1548,pneumonia,virus,disease_disease
18535840,1987,image,virus,disease_disease
18539902,32,application,induction,treat_procedure_treat_procedure
18540013,143,application,induction,treat_procedure_treat_procedure
18541470,431,asthma,impact,disease_gene
18541471,432,asthma,impact,disease_gene
18541784,745,condition,exercise,disease_treat_procedure
18541984,945,chest tightness,dysphagia,symptom_disease
18542108,1069,u,mastocytosis,disease_disease
18542116,1077,chest tightness,dysphagia,symptom_disease
18542231,1192,syndrome,rare,disease_gene
18544037,307,expression,asthmatic,treat_procedure_disease
18544587,857,lung hyperinflation,asthma,disease_disease
18544593,863,lung hyperinflation,asthma,disease_disease
18544707,977,presence,bronchoalveolar lavage,treat_procedure_treat_procedure
18544932,98,dermatitis,diet,disease_treat_procedure
18545420,586,dermatitis,skin disease,disease_disease
18545433,599,dermatitis,inflammatory skin disease,disease_disease
18545444,610,dermatitis,chronic skin disease,disease_disease
18545817,983,aim,find,gene_gene
18546507,586,she,fish,gene_gene
18546511,590,tuna,fish,gene_gene
18547223,1302,placebo,treatment,treat_procedure_treat_procedure
18547304,1383,immunotherapy,sublingual immunotherapy,treat_procedure_treat_procedure
18547313,1392,immunotherapy,immunotherapy,treat_procedure_treat_procedure
18549228,913,atopic dermatitis,sex,disease_gene
18553211,850,stimulation,presence,treat_procedure_treat_procedure
18555907,998,atopy,allergic rhinitis,gene_disease
18556132,1223,presence,human milk,treat_procedure_gene
18557341,954,nsp1,induction,gene_treat_procedure
18558727,709,cardiovascular disease,gastrointestinal disease,disease_disease
18558736,718,amoebic liver abscess,gastrointestinal disease,disease_disease
18561521,235,cat,treatment,gene_treat_procedure
18561527,241,cat,treatment,gene_treat_procedure
18561529,243,cat,treatment,gene_treat_procedure
18561530,244,cat,treatment,gene_treat_procedure
18561694,408,toxicosis,hypercalcemia,disease_disease
18561721,435,toxicosis,hypercalcemia,disease_disease
18567218,994,aim,impact,gene_gene
18567224,1000,aim,impact,gene_gene
18567650,1426,impact,end,gene_gene
18567671,1447,impact,end,gene_gene
18568624,2400,u,weakness,disease_symptom
18570039,1350,aim,impact,gene_gene
18572245,579,immunization,infection,treat_procedure_disease
18573497,1831,u,virus,disease_disease
18573498,1832,u,recombinant virus,disease_disease
18575658,501,induction,ps20,treat_procedure_gene
18575719,562,ps20,elafin,gene_gene
18576075,918,fever,symptom,symptom_symptom
18576339,1182,virus,detected,disease_treat_procedure
18579006,2350,injection,treatment,treat_procedure_treat_procedure
18579199,2543,viral strain,virus,disease_disease
18579229,2573,viral strain,virus,disease_disease
18580543,1041,virus,plan,disease_disease
18580553,1051,virus,plan,disease_disease
18580561,1059,virus,lab,disease_gene
18580565,1063,virus,plan,disease_disease
18583982,231,syndrome,infusion,disease_treat_procedure
18584225,474,vaccination,placebo,treat_procedure_treat_procedure
18584248,497,aim,blind,gene_disease
18584602,851,infection,influenza,disease_disease
18585756,12,he,fever,disease_symptom
18587473,410,protein,nsp3,gene_gene
18589877,914,lymphocytopenia,neutropenia,disease_disease
18590154,1191,immunosuppression,prevention,disease_treat_procedure
18590220,1257,treatment,pneumonia,treat_procedure_disease
18595386,1112,stabilization,expression,treat_procedure_treat_procedure
18597643,1409,toll,prepare,gene_treat_procedure
18597688,1454,paraesophageal hernia,elective,disease_treat_procedure
18598270,519,transplantation,adjuvant therapy,treat_procedure_treat_procedure
18598442,691,syndrome,coronavirus,disease_disease
18598452,701,syndrome,coronavirus,disease_disease
18598965,1214,peptide,cavity,gene_disease
18598972,1221,peptide,cavity,gene_disease
18598973,1222,peptide,cavity,gene_disease
18599586,583,presence,presence,treat_procedure_treat_procedure
18599973,970,treatment,treatment,treat_procedure_treat_procedure
18607228,6,cross infection,disease,disease_disease
18607460,238,coronavirus,specie,disease_species
18607933,711,influenza virus,specie,disease_species
18607948,726,avian influenza virus,specie,disease_species
18610658,251,presence,expression,treat_procedure_treat_procedure
18612083,1676,destruction,cytoplasm,treat_procedure_gene
18612086,1679,destruction,diarrhea,treat_procedure_symptom
18612087,1680,destruction,diarrhea,treat_procedure_symptom
18612782,407,anemia,anemia,disease_disease
18612796,421,anemia,anemia,disease_disease
18612833,458,thrombocytopenia,detected,disease_treat_procedure
18613723,1348,presence,presence,treat_procedure_treat_procedure
18614656,420,fever,rare,symptom_gene
18614733,497,isolation,reduction,treat_procedure_treat_procedure
18614747,511,isolation,reduction,treat_procedure_treat_procedure
18615260,315,coronaviruses,disease,disease_disease
18617555,1458,progressive ataxia,brain,disease_disease
18617557,1460,ataxia,brain,disease_disease
18618595,632,virus,vaccination against smallpox,disease_treat_procedure
18618630,667,virus,vaccination,disease_treat_procedure
18618730,74,presence,albumin,treat_procedure_gene
18618746,90,presence,albumin,treat_procedure_gene
18618916,260,infection,disease,disease_disease
18618918,262,infection,disease,disease_disease
18618934,278,infection,disease,disease_disease
18618945,289,infection,disease,disease_disease
18619238,582,procedure,reduction,treat_procedure_treat_procedure
18626954,2163,vesicle,host cell,gene_gene
18626968,2177,vesicle,host cell,gene_gene
18631456,348,immunosuppression,lung,disease_disease
18633625,51,nucleus,nucleolus,gene_gene
18633863,289,change,cellular membrane,treat_procedure_gene
18633878,304,change,membrane,treat_procedure_gene
18636247,942,attachment,membrane,treat_procedure_gene
18636259,954,attachment,membrane,treat_procedure_gene
18636803,1498,protein,lymphopenia,gene_disease
18636828,1523,procedure,apnea,treat_procedure_symptom
18636862,1557,surgical repair,tracheostomy,treat_procedure_treat_procedure
18636878,1573,procedure,apnea,treat_procedure_symptom
18639583,628,disease,fever,disease_symptom
18646676,1151,virus,squirrel monkey retrovirus,disease_disease
18646721,11,acute infection,detected,disease_treat_procedure
18646739,29,infection,detected,disease_treat_procedure
18647546,836,extraction,presence,treat_procedure_treat_procedure
18648535,812,membrane,antibody,gene_gene
18648544,821,membrane,antibody,gene_gene
18648788,1065,caspase 1,ischemia,gene_treat_procedure
18648816,1093,caspase 1,ischemia,gene_treat_procedure
18651748,152,temperature monitoring,respiratory tract infection,treat_procedure_disease
18651756,160,temperature monitoring,upper respiratory tract infection,treat_procedure_disease
18653311,1715,infectious disease,virus,disease_disease
18653325,1729,disease,virus,disease_disease
18653330,1734,disease,virus,disease_disease
18653363,1767,infectious disease,virus,disease_disease
18653377,1781,respiratory disease,virus,disease_disease
18653417,1821,respiratory disease,virus,disease_disease
18653969,2373,coronaviruses,infectious,disease_disease
18659052,1097,fit,fit,symptom_symptom
18662331,630,type 2 diabetes mellitus,hypertension,disease_disease
18662332,631,type 2 diabetes mellitus,hypertension,disease_disease
18662333,632,type 2 diabetes mellitus,hypertension,disease_disease
18662335,634,type 2 diabetes mellitus,hypertension,disease_disease
18662363,662,headache,chest pain,symptom_symptom
18662364,663,headache,chest pain,symptom_symptom
18662365,664,headache,chest pain,symptom_symptom
18662366,665,headache,chest pain,symptom_symptom
18662369,668,headache,chest pain,symptom_symptom
18662370,669,headache,chest pain,symptom_symptom
18665620,945,detection,exploration,treat_procedure_treat_procedure
18665622,947,detection,exploration,treat_procedure_treat_procedure
18665660,985,detection,exploration,treat_procedure_treat_procedure
18665786,1111,meningitis,fever,disease_symptom
18665845,1170,herpes simplex virus 1,encephalitis,disease_disease
18665853,1178,herpes simplex virus 1,encephalitis,disease_disease
18665865,1190,herpes simplex virus 1,encephalitis,disease_disease
18667662,816,storage,app,gene_gene
18667695,849,storage,app,gene_gene
18672581,1299,induction,lung,treat_procedure_disease
18673034,14,disease,syndrome,disease_disease
18673042,22,disease,syndrome,disease_disease
18673664,644,adoptive transfer,silicosis,treat_procedure_disease
18674923,1903,reduction,specie,treat_procedure_species
18676359,1286,coronavirus,diarrhea,disease_symptom
18676370,1297,coronavirus,severe diarrhea,disease_symptom
18678191,1494,impact,step,gene_gene
18678281,1584,procedure,impact,treat_procedure_gene
18678296,1599,procedure,antibody,treat_procedure_gene
18680083,1186,reduction,general anaesthesia,treat_procedure_treat_procedure
18680533,1636,band,ii,gene_gene
18681355,674,myelin sheath,destruction,gene_treat_procedure
18681528,847,viral infection,damage,disease_gene
18681536,855,infection,damage,disease_gene
18681760,1079,host cell,infection,gene_disease
18682216,1535,brain,spinal cord,disease_disease
18682377,1696,brain,spinal cord,disease_disease
18682405,1724,brain,spinal cord,disease_disease
18682406,1725,brain,spinal cord,disease_disease
18682591,1910,gene,brain,gene_disease
18683153,299,rain,fur,gene_gene
18683159,305,rain,fur,gene_gene
18683891,1037,surgical castration,infection,treat_procedure_disease
18683895,1041,castration,infection,treat_procedure_disease
